"","x"
"170",57.7550699165939
"171",65.089019648584
"172",63.0795800704292
"173",62.6327332210885
"174",64.8651880956153
"175",64.8651880956153
"176",64.8651880956153
"177",58.8556773564985
"178",58.8769378984138
"179",59.2403872420699
"180",59.2403872420699
"181",57.5275386721741
"182",57.5155753956742
"183",57.2453513739275
"184",57.6605313328501
"185",57.6605313328501
"186",57.6605313328501
"187",55.8751318379663
"188",55.8751318379663
"189",55.8751318379663
"190",55.8751318379663
"191",54.5041731320098
"192",54.1137080713647
"193",55.0186672219617
"194",54.9088496887445
"195",56.3878476659645
"196",57.1397953589855
"197",56.5321964862859
"198",59.9559774856642
"199",55.544168700481
"200",61.1524345959917
"201",56.0023352253817
"202",55.0925390238716
"203",55.3670012989452
"204",54.4378819935752
"205",54.3622508281243
"206",57.4752698306067
"207",56.6922235177961
"208",61.0469952702257
"209",61.0469952702257
"210",56.0974136924881
"211",55.707536188028
"212",54.5802762194004
"213",54.0645406936489
"214",60.6834362934456
"215",54.027490590898
"216",59.526545446734
"217",59.243004333393
"218",59.243004333393
"219",55.7619349758968
"220",55.7619349758968
"221",54.7672979408666
"222",54.7672979408666
"223",53.8927622615712
"224",57.9730715059449
"225",63.5973185165975
"226",63.5973185165975
"227",56.7079654124802
"228",56.7079654124802
"229",56.7079654124802
"230",56.2140164281903
"231",52.3581967486271
"232",55.0769453213294
"233",55.0769453213294
"234",54.439314910756
"235",56.1592997151873
"236",55.9140424171731
"237",55.1826867896292
"238",60.7162682302717
"239",57.3487179313058
"240",58.6159790359689
"241",57.1472914420675
"242",57.2477849192251
"243",56.6432678978181
"244",56.6432678978181
"245",53.3844827534552
"246",59.3467962173814
"247",55.6774742036851
"248",56.3201956371555
"249",58.3998461262503
"250",58.2321952716341
"251",58.8211020297508
"252",57.1951561573454
"253",64.5866591202216
"254",57.382137827956
"255",58.72576996338
"256",58.72576996338
"257",56.110083886989
"258",55.0418715291214
"259",55.1351038404149
"260",54.6813782364124
"261",54.6813782364124
"262",56.7867819842964
"263",52.7936114288211
"264",53.6137310499042
"265",53.6137310499042
"266",53.6137310499042
"267",55.3159260442037
"268",55.7958590411191
"269",57.8277416156708
"270",52.8758276187618
"271",52.8318576718136
"272",55.3414455354631
"273",55.3414455354631
"274",55.1710105223317
"275",56.4904393200936
"276",56.4904393200936
"277",56.4904393200936
"278",53.8572831216827
"279",52.8892368751526
"280",52.8892368751526
"281",52.8892368751526
"282",52.8892368751526
"283",55.1966576142141
"284",53.7953266147566
"285",54.1909262364252
"286",53.9069272232552
"287",56.5269875786445
"288",54.2134894157313
"289",54.7713522028233
"290",53.366412935343
"291",54.4223549864633
"292",55.5758461876879
"293",55.5758461876879
"294",55.5758461876879
"295",57.2533039596452
"296",53.6572579245865
"297",56.3232877719836
"298",54.8020033967263
"299",57.3499886171072
"300",57.3499886171072
"301",57.3499886171072
"302",52.3206657863435
"303",52.3206657863435
"304",52.3206657863435
"305",53.5478474548645
"306",53.5478474548645
"307",54.2947194122674
"308",54.2947194122674
"309",54.2947194122674
"310",54.2947194122674
"311",54.1359671286298
"312",54.1279614368947
"313",53.2032763072873
"314",51.8065440799876
"315",55.6005007088819
"316",55.6005007088819
"317",51.1365257319298
"318",51.297812515003
"319",51.5216240427112
"320",51.5216240427112
"321",51.5216240427112
"322",51.5216240427112
"323",50.7539562874584
"324",53.8533153731616
"325",53.8679025767385
"326",52.9809779950405
"327",52.9809779950405
"328",52.9834476774148
"329",52.9834476774148
"330",52.9834476774148
"331",54.6832257522759
"332",54.6832257522759
"333",54.6832257522759
"334",54.6832257522759
"335",54.6832257522759
"336",52.5828911640064
"337",54.204704089873
"338",51.1396071597245
"339",53.0590101234102
"340",53.0590101234102
"341",53.0590101234102
"342",53.0590101234102
"343",53.0590101234102
"344",52.7306864976328
"345",52.8135107234976
"346",54.5304784947233
"347",53.0297304036299
"348",53.0297304036299
"349",53.0297304036299
"350",53.0297304036299
"351",53.0297304036299
