"","x"
"134",54.6233040709477
"135",56.2591067038278
"136",54.626797206641
"137",56.3121268264075
"138",55.5714442431234
"139",59.7813811152029
"140",55.536497053664
"141",55.536497053664
"142",58.0889870875754
"143",57.7450686734944
"144",59.2705381590249
"145",58.7535829535773
"146",57.8982133646963
"147",57.643931452149
"148",57.643931452149
"149",57.643931452149
"150",57.643931452149
"151",57.643931452149
"152",57.643931452149
"153",57.643931452149
"154",57.643931452149
"155",57.643931452149
"156",57.643931452149
"157",57.643931452149
"158",57.643931452149
"159",57.643931452149
"160",57.643931452149
"161",57.643931452149
"162",55.6240371197665
"163",55.2894383541493
"164",61.050215925691
"165",57.1777190242102
"166",57.3963567924335
"167",55.9389389520192
"168",56.7539876613578
"169",59.1124206350156
"170",56.9300588511207
"171",59.8823043955373
"172",58.2445694486542
"173",55.2877193036109
"174",56.953666306969
"175",61.0249458494952
"176",58.7942929633303
"177",56.6856018979691
"178",57.820887261145
"179",56.7078082156394
"180",58.7183230656204
"181",56.9955040385478
"182",61.248614142013
"183",55.5344979190263
"184",55.4924668967457
"185",55.8619423727319
"186",57.3884573780462
"187",57.015983420064
"188",56.2379530774336
"189",55.1409436025649
"190",60.3963177510329
"191",55.5980933798329
"192",56.9959443453952
"193",58.5184010132576
"194",54.7810498548699
"195",56.6565280506916
"196",58.8039274681681
"197",56.9841866479881
"198",60.2226212729391
"199",57.5115756981345
"200",56.6331949674656
"201",64.081989788393
"202",57.4983613391722
"203",56.4290479353369
"204",55.1090184451805
"205",55.4701211929571
"206",59.3275079857311
"207",62.9997265019372
"208",55.6785661211668
"209",57.6246429306667
"210",57.2975770739453
"211",57.4877920786025
"212",57.9051261652401
"213",61.9549162079526
"214",57.7817532143025
"215",57.7817532143025
"216",57.945798305963
"217",64.1380848413287
"218",58.2975038151687
"219",59.8629860560134
"220",58.1948981931497
"221",62.4110194940748
"222",57.6572634188364
"223",56.3114625869072
"224",60.4150133790634
"225",61.4264542449657
"226",61.4264542449657
"227",61.4264542449657
"228",61.799822338257
"229",58.0513389695861
"230",58.5538337226501
"231",58.108149096085
"232",58.108149096085
"233",59.5999194020135
"234",59.5999194020135
"235",60.078413177073
"236",61.7822241814989
"237",59.2302792998103
"238",59.2302792998103
"239",59.2302792998103
"240",59.2302792998103
"241",59.2302792998103
"242",59.2302792998103
"243",63.27845886146
"244",62.9687124541207
"245",58.1196984012119
"246",58.1196984012119
"247",58.1196984012119
"248",59.6469617032412
"249",58.9987781286439
"250",58.9987781286439
"251",58.9987781286439
"252",60.8617879439373
"253",60.8617879439373
"254",58.1569563299104
"255",58.097906965714
"256",58.054064273011
"257",56.4953391895375
"258",57.7165137417402
"259",62.3146732975428
"260",59.9957526021707
"261",62.0140840538449
"262",57.9762476142383
"263",57.9762476142383
"264",58.1841810854681
"265",61.4105508261081
"266",61.2228833054121
"267",61.2228833054121
"268",61.2228833054121
"269",61.9954714923675
"270",56.7849570408039
"271",56.7849570408039
"272",56.6371570844944
"273",57.7591971848227
"274",57.7591971848227
"275",56.765985719668
"276",61.0967180168316
"277",61.0967180168316
"278",61.0693927382312
"279",56.2974578187453
"280",58.651962060296
"281",59.4385959840036
"282",59.4385959840036
"283",61.2315085576153
"284",62.2840076825229
"285",62.2840076825229
"286",56.9586715192469
"287",58.4983113132291
"288",59.9880691692381
"289",59.3265355975946
"290",59.3265355975946
"291",59.3265355975946
"292",59.3265355975946
"293",61.6801695702381
"294",61.6801695702381
"295",61.6801695702381
"296",61.6801695702381
"297",61.7218429406341
"298",57.7134799088075
"299",63.4980966168887
"300",62.124344282023
"301",62.114554151523
"302",58.4947527149896
"303",56.7958825092944
"304",55.9317288018504
"305",58.5842458512046
"306",58.5842458512046
"307",58.140310425133
"308",58.4962873024649
"309",58.4962873024649
"310",58.6395545146747
"311",60.3268214253364
"312",59.7623157538508
